10,2012-01-19,08:54:48,18:10:02
10,2012-01-20,08:54:46,17:50:26
10,2012-01-23,08:54:44,15:30:28
10,2012-01-24,08:53:20,18:06:46
10,2012-01-25,08:55:20,17:25:47
10,2012-01-26,08:47:32,18:14:03
10,2012-01-27,08:52:04,17:38:14
10,2012-01-30,08:40:53,16:59:44
10,2012-01-31,08:56:19,18:11:33
10,2012-02-01,08:55:40,17:51:01
10,2012-02-02,08:54:01,17:59:16
10,2012-02-03,08:18:11,17:43:27
10,2012-02-06,08:55:29,16:15:59
10,2012-02-07,08:38:52,17:23:33
10,2012-02-08,08:57:22,18:02:41
10,2012-02-09,08:55:48,17:48:18
10,2012-02-10,08:03:52,16:59:08
10,2012-02-13,08:26:54,15:51:47
10,2012-02-14,08:33:10,16:48:26
10,2012-02-15,08:35:26,17:40:44
10,2012-02-16,08:27:28,17:27:47
10,2012-02-17,08:48:57,16:57:57
10,2012-02-21,08:05:33,16:31:55
10,2012-02-22,08:55:36,18:06:02
10,2012-02-23,08:55:12,17:37:18
10,2012-02-27,08:36:01,16:33:29
10,2012-02-28,08:31:59,16:52:19
10,2012-02-29,08:56:42,17:45:30
10,2012-03-01,08:56:44,17:41:57
10,2012-03-02,08:53:51,16:46:35
10,2012-03-05,08:28:52,16:37:20
10,2012-03-06,08:53:56,17:26:50
10,2012-03-07,08:54:16,17:29:38
10,2012-03-08,08:55:24,17:50:10
10,2012-03-09,08:56:15,17:19:25
10,2012-03-12,08:12:43,16:30:58
10,2012-03-13,08:54:30,17:50:07
10,2012-03-14,08:55:42,16:14:34
10,2012-03-15,08:53:39,18:03:35
10,2012-03-16,08:58:52,16:59:23
10,2012-03-20,08:56:10,18:08:10
10,2012-03-21,08:51:05,17:01:26
10,2012-03-22,08:54:49,18:18:03
10,2012-03-23,08:54:33,17:39:53
10,2012-03-26,08:55:56,17:30:36
10,2012-03-27,08:41:30,17:33:15
10,2012-03-28,08:55:10,18:10:37
10,2012-03-29,08:53:56,18:09:57
10,2012-03-30,08:55:19,16:40:39
10,2012-04-02,08:54:21,17:29:40
10,2012-04-03,08:54:54,16:59:57
10,2012-04-04,08:54:38,17:40:14
10,2012-04-05,08:56:59,17:58:34
10,2012-04-06,08:46:26,16:46:46
10,2012-04-11,08:52:14,17:37:33
10,2012-04-12,08:57:06,18:18:43
10,2012-04-13,11:08:01,18:16:07
10,2012-04-23,08:50:31,16:15:40
10,2012-04-24,08:56:14,18:07:08
10,2012-04-26,08:57:34,17:52:29
10,2012-04-27,08:56:21,17:06:41
10,2012-04-30,08:52:50,17:24:47
10,2012-05-02,08:45:42,17:21:04
10,2012-05-04,07:51:22,16:01:38
10,2012-05-07,09:17:08,17:27:42
10,2012-05-08,08:49:05,17:09:22
10,2012-05-09,08:52:26,17:01:44
10,2012-05-10,08:47:00,18:09:54
10,2012-05-11,08:53:13,17:26:02
10,2012-05-16,08:52:29,17:15:21
10,2012-05-17,08:56:23,17:46:44
10,2012-05-18,08:57:45,16:59:05
10,2012-05-21,08:56:31,16:55:53
10,2012-05-22,08:55:16,17:40:33
10,2012-05-23,08:54:26,17:04:51
10,2012-05-24,08:58:37,17:46:41
10,2012-05-25,08:57:34,17:27:52
10,2012-05-28,08:38:41,15:51:34
10,2012-05-29,08:52:41,16:53:34
10,2012-05-30,08:58:40,17:49:31
10,2012-05-31,08:53:26,17:30:47
10,2012-06-01,08:53:08,18:46:25
10,2012-06-04,08:55:58,17:44:17
10,2012-06-05,08:56:37,18:54:46
10,2012-06-06,09:00:11,17:18:37
10,2012-06-07,09:14:48,17:25:07
10,2012-06-08,09:10:47,16:34:33
10,2012-06-11,09:04:16,17:44:54
10,2012-06-12,09:07:48,17:23:07
10,2012-06-13,08:57:33,17:37:54
10,2012-06-14,09:05:37,18:27:07
10,2012-06-18,08:59:12,15:55:51
10,2012-06-19,08:58:20,18:13:41
10,2012-06-20,09:01:48,17:51:57
10,2012-06-21,09:07:41,17:58:07
10,2012-06-22,08:58:29,17:02:46
10,2012-06-25,09:07:09,18:22:36
10,2012-06-26,09:13:23,18:18:41
10,2012-06-27,09:10:58,17:16:15
10,2012-06-28,09:21:10,18:02:16
10,2012-06-29,09:36:40,17:07:01
10,2012-07-02,08:53:47,17:09:00
10,2012-07-03,09:16:49,18:09:03
10,2012-07-04,09:31:37,18:13:35
10,2012-07-05,09:08:37,18:17:04
10,2012-07-06,09:21:53,18:29:13
10,2012-07-09,07:37:57,16:14:05
10,2012-07-10,09:22:51,18:17:05
10,2012-07-11,09:19:18,18:35:46
10,2012-07-12,09:35:17,18:33:27
10,2012-07-13,09:16:26,18:02:12
10,2012-07-16,09:22:28,18:15:03
10,2012-07-17,09:39:55,18:29:13
10,2012-07-18,10:35:19,18:33:21
10,2012-07-19,10:54:20,18:29:45
10,2012-07-24,09:51:40,18:22:21
10,2012-07-25,09:45:54,18:31:35
10,2012-07-26,09:29:31,18:18:51
10,2012-07-27,09:49:52,18:33:46
10,2012-07-30,09:35:44,18:08:31
10,2012-07-31,09:46:35,19:00:58
10,2012-08-01,09:39:20,17:17:28
10,2012-08-02,09:49:47,18:12:02
10,2012-08-03,09:46:17,18:15:18
10,2012-08-06,09:50:02,18:16:42
10,2012-08-07,10:03:49,18:29:17
10,2012-08-08,10:02:40,18:38:35
10,2012-08-09,10:01:43,19:01:09
10,2012-08-10,10:05:29,18:05:55
10,2012-08-13,10:05:48,18:26:33
10,2012-08-14,10:05:51,18:37:55
10,2012-08-16,10:01:10,18:40:29
10,2012-08-17,09:49:47,18:20:58
10,2012-08-20,08:47:23,08:47:23
10,2012-08-27,10:11:15,18:35:16
10,2012-08-28,09:53:13,18:31:51
10,2012-08-29,10:01:50,18:46:39
10,2012-08-30,10:16:50,18:53:11
10,2012-08-31,10:13:13,18:42:17
10,2012-09-03,09:33:01,16:08:44
10,2012-09-04,09:57:46,18:54:37
10,2012-09-05,09:56:57,19:06:32
10,2012-09-06,10:04:05,18:34:33
10,2012-09-07,10:14:23,19:04:32
10,2012-09-10,10:04:13,17:01:45
10,2012-09-11,10:20:32,19:29:03
10,2012-09-12,10:43:10,19:29:37
10,2012-09-13,09:20:07,19:17:04
10,2012-09-14,09:06:21,18:12:45
10,2012-09-17,10:22:51,19:37:52
10,2012-09-18,10:21:29,19:03:15
10,2012-09-19,10:14:40,19:05:45
10,2012-09-20,09:57:53,18:53:04
10,2012-09-21,10:21:59,19:05:20
10,2012-09-24,09:52:45,23:55:23
10,2012-09-25,00:00:23,19:11:30
10,2012-09-26,09:42:07,17:44:55
10,2012-09-27,08:12:37,16:27:37
10,2012-09-28,09:02:59,19:14:27
10,2012-10-01,09:15:35,18:10:56
10,2012-10-02,09:11:56,18:38:01
10,2012-10-03,09:30:27,17:20:51
10,2012-10-04,09:16:37,18:06:42
10,2012-10-05,09:36:40,18:33:05
10,2012-10-08,09:34:29,16:14:51
10,2012-10-09,09:20:20,19:05:31
10,2012-10-10,08:54:35,17:20:29
10,2012-10-11,08:12:25,08:12:25
10,2012-10-12,16:01:25,16:03:02
10,2012-10-15,09:54:48,18:01:37
10,2012-10-16,09:09:36,17:05:07
10,2012-10-17,09:35:40,17:30:41
10,2012-10-18,09:38:53,19:08:46
10,2012-10-19,09:54:56,18:00:23
10,2012-10-22,09:44:59,18:22:13
10,2012-10-23,09:01:31,19:00:07
10,2012-10-24,08:37:55,17:29:01
10,2012-10-25,09:45:41,19:00:56
10,2012-10-26,09:51:46,18:16:55
10,2012-10-29,10:11:41,21:36:53
10,2012-10-30,10:17:18,18:27:54
10,2012-10-31,10:24:18,18:24:37
10,2012-11-05,09:44:32,17:53:33
10,2012-11-06,10:16:18,18:51:48
10,2012-11-07,10:40:21,18:34:31
10,2012-11-08,09:05:42,17:40:44
10,2012-11-09,13:18:26,19:38:48
10,2012-11-12,11:20:06,19:24:43
10,2012-11-13,09:39:00,18:33:07
10,2012-11-14,10:33:39,19:14:34
10,2012-11-15,10:36:18,19:23:27
10,2012-11-16,11:30:32,19:25:28
10,2012-11-19,10:07:24,16:12:15
10,2012-11-20,10:55:36,19:35:52
10,2012-11-21,11:04:12,18:35:20
10,2012-11-22,10:27:53,19:18:03
10,2012-11-23,10:38:33,15:03:53
10,2012-11-26,10:22:09,18:49:57
10,2012-11-27,10:44:37,19:00:21
10,2012-11-28,10:16:44,18:18:27
10,2012-11-29,10:30:41,18:30:54
10,2012-11-30,11:18:23,19:53:42
10,2012-12-03,10:59:56,19:07:36
10,2012-12-04,12:33:08,20:05:25
10,2012-12-05,11:07:15,18:26:37
10,2012-12-06,10:20:33,20:00:26
10,2012-12-07,13:21:54,19:19:12
10,2012-12-10,11:33:32,20:38:05
10,2012-12-11,08:46:02,16:39:28
10,2012-12-12,09:04:43,17:03:48
10,2012-12-13,10:56:33,20:51:50
10,2012-12-14,10:50:46,21:36:18
10,2012-12-17,11:13:11,19:04:27
10,2012-12-18,11:15:20,20:18:24
10,2012-12-19,11:42:42,20:55:25
10,2012-12-20,11:19:31,19:11:19
10,2012-12-21,10:55:15,19:58:17
10,2013-01-02,10:29:29,19:10:04
10,2013-01-03,11:05:09,19:31:55
10,2013-01-04,11:03:08,20:12:48
10,2013-01-08,10:52:36,19:36:29
10,2013-01-09,10:48:32,19:58:00
10,2013-01-10,11:41:34,19:15:53
10,2013-01-11,11:12:02,20:32:31
10,2013-01-14,11:12:00,22:20:13
10,2013-01-15,10:55:20,19:28:03
10,2013-01-16,10:46:18,19:08:27
10,2013-01-17,11:35:45,20:58:02
10,2013-01-18,11:41:04,19:46:01
10,2013-01-21,10:17:01,21:35:53
10,2013-01-22,10:56:14,20:46:59
10,2013-01-23,08:40:58,16:29:25
10,2013-01-24,10:28:34,18:39:07
10,2013-01-25,10:36:56,18:48:31
10,2013-01-28,11:16:11,19:18:17
10,2013-01-29,10:32:22,18:24:32
10,2013-01-30,10:58:58,18:57:16
10,2013-01-31,11:23:45,20:39:44
10,2013-02-01,08:45:50,20:50:30
10,2013-02-04,10:54:00,19:27:44
10,2013-02-05,10:55:50,19:17:23
10,2013-02-06,10:18:27,19:22:25
10,2013-02-07,11:02:19,19:45:10
10,2013-02-08,11:16:07,20:02:21
10,2013-02-11,11:18:20,19:48:21
10,2013-02-12,11:15:19,20:05:31
10,2013-02-13,11:25:45,19:52:11
10,2013-02-14,10:24:38,18:19:28
10,2013-02-15,11:52:56,20:10:05
10,2013-02-18,10:18:15,18:58:18
10,2013-02-20,10:04:06,19:19:39
10,2013-02-21,11:09:33,19:35:18
10,2013-02-22,11:03:45,20:45:12
10,2013-02-25,10:42:23,19:39:02
10,2013-02-26,11:33:06,20:16:43
10,2013-02-27,11:40:01,20:19:57
10,2013-02-28,12:00:29,20:27:43
10,2013-03-01,11:30:20,20:46:11
10,2013-03-04,11:34:33,19:44:15
10,2013-03-05,11:40:45,20:04:39
10,2013-03-06,10:55:02,18:57:57
10,2013-03-07,11:43:49,20:01:28
10,2013-03-08,12:25:06,20:04:45
10,2013-03-11,10:46:28,19:12:37
10,2013-03-12,09:20:19,17:20:44
10,2013-03-13,11:09:24,19:31:26
10,2013-03-14,11:17:03,20:30:44
10,2013-03-15,10:30:52,18:27:24
10,2013-03-18,10:05:40,16:44:47
10,2013-03-19,11:06:09,19:27:10
10,2013-03-20,12:06:27,19:52:17
10,2013-03-21,11:05:05,19:46:13
10,2013-03-22,10:30:51,19:12:52
10,2013-03-25,10:29:28,18:39:05
10,2013-03-26,10:56:20,19:07:20
10,2013-03-27,10:52:57,18:41:46
10,2013-03-28,09:50:50,17:17:06
10,2013-03-29,11:05:21,19:27:26
10,2013-04-02,09:10:08,18:46:12
10,2013-04-03,10:27:33,19:04:38
10,2013-04-04,12:21:46,19:32:07
10,2013-04-09,10:54:22,19:28:42
10,2013-04-10,10:41:34,19:37:41
10,2013-04-11,11:55:06,20:40:07
10,2013-04-12,10:44:29,19:43:19
10,2013-04-15,09:39:22,18:04:43
10,2013-04-16,09:29:40,20:25:13
10,2013-04-17,10:00:52,18:10:37
10,2013-04-18,09:44:00,17:55:10
10,2013-04-19,09:57:34,18:32:32
10,2013-04-22,11:51:10,19:56:06
10,2013-04-23,09:57:59,18:36:34
10,2013-04-24,11:52:30,20:25:03
10,2013-04-25,08:50:44,16:48:18
10,2013-04-26,11:33:15,19:33:23
10,2013-05-09,10:12:47,18:21:06
10,2013-05-10,10:54:00,19:09:26
10,2013-05-13,11:06:13,19:41:40
10,2013-05-14,11:16:50,19:45:50
10,2013-05-15,11:33:09,20:16:28
10,2013-05-16,11:04:14,19:25:02
10,2013-05-17,11:06:30,19:53:53
10,2013-05-20,11:12:38,19:40:40
10,2013-05-21,10:00:10,17:30:30
10,2013-05-22,11:06:38,19:29:13
10,2013-05-23,09:17:38,16:14:45
10,2013-05-24,10:50:06,18:57:38
10,2013-05-27,11:09:34,19:43:52
10,2013-05-28,12:28:40,20:43:56
10,2013-05-29,12:18:22,20:39:28
10,2013-06-03,11:18:03,19:36:57
10,2013-06-04,11:35:07,19:43:34
10,2013-06-05,11:07:59,20:52:47
10,2013-06-06,11:09:15,19:35:27
10,2013-06-07,10:06:33,18:41:19
10,2013-06-10,12:05:08,22:02:32
10,2013-06-11,12:01:33,20:31:40
10,2013-06-12,12:04:32,20:15:00
10,2013-06-13,11:41:53,20:16:49
10,2013-06-14,10:00:03,17:52:43
10,2013-06-17,10:00:03,19:06:14
10,2013-06-19,10:17:26,19:00:08
10,2013-06-20,09:46:28,18:17:35
10,2013-06-21,09:56:50,18:08:36
10,2013-06-24,10:27:41,19:08:07
10,2013-06-25,11:53:37,20:08:40
10,2013-06-26,09:53:29,17:54:27
10,2013-06-27,10:28:25,19:35:10
10,2013-06-28,11:01:36,19:07:30
10,2013-07-01,09:53:39,18:22:24
10,2013-07-02,09:52:26,18:23:32
10,2013-07-03,10:16:45,17:55:04
10,2013-07-04,12:05:16,21:15:57
10,2013-07-05,08:54:57,16:55:13
10,2013-07-08,11:06:45,19:39:38
10,2013-07-09,10:43:37,18:08:56
10,2013-07-10,10:37:52,20:00:22
10,2013-07-11,10:07:44,19:14:51
10,2013-07-12,10:22:15,19:13:13
10,2013-07-22,10:53:52,19:19:19
10,2013-07-23,09:23:59,18:29:03
10,2013-07-24,08:58:35,17:03:10
10,2013-07-25,09:52:38,18:37:01
10,2013-07-29,10:44:19,19:41:47
10,2013-07-30,09:06:46,18:02:11
10,2013-07-31,08:48:17,17:15:31
10,2013-08-01,10:39:53,19:21:25
10,2013-08-02,10:33:54,20:20:16
10,2013-08-05,10:06:26,19:38:27
10,2013-08-06,09:25:36,18:19:13
10,2013-08-07,09:27:43,17:43:52
10,2013-08-08,10:09:34,18:51:19
10,2013-08-09,10:25:31,19:42:27
10,2013-08-13,08:58:54,17:01:44
10,2013-08-14,09:16:33,17:41:58
10,2013-08-19,08:02:20,16:41:41
10,2013-08-20,09:17:07,18:28:31
10,2013-08-21,08:52:50,17:29:42
10,2013-08-22,09:10:47,17:21:19
10,2013-08-23,09:35:54,18:03:43
10,2013-08-26,10:18:38,18:54:11
10,2013-08-27,09:44:40,16:51:25
10,2013-08-28,09:16:59,18:50:08
10,2013-08-29,09:06:49,17:21:12
10,2013-08-30,09:35:41,17:48:34
10,2013-09-02,08:25:20,17:11:52
10,2013-09-03,09:20:20,17:47:08
10,2013-09-04,09:21:39,17:51:50
10,2013-09-05,09:27:04,17:29:37
10,2013-09-06,09:21:47,17:40:17
10,2013-09-09,09:47:24,18:05:27
10,2013-09-10,09:39:05,17:59:52
10,2013-09-11,09:19:52,16:07:37
10,2013-09-12,10:48:46,17:23:51
11,2011-06-01,11:22:31,16:07:52
11,2011-06-02,10:50:12,10:51:44
11,2011-06-03,08:58:10,08:58:10
11,2011-06-06,09:05:38,20:16:20
11,2011-06-08,11:47:08,14:08:48
11,2011-06-09,09:49:10,11:43:52
11,2011-06-10,10:55:17,14:43:51
11,2011-06-13,12:28:16,13:28:17
11,2011-06-14,09:31:54,12:26:13
11,2011-06-15,09:01:28,16:30:32
11,2011-06-16,08:58:49,23:59:28
11,2011-06-17,00:04:28,23:55:08
11,2011-06-18,00:00:08,23:55:08
11,2011-06-19,00:00:09,23:55:09
11,2011-06-20,00:00:09,15:03:38
11,2011-06-21,10:59:51,23:56:49
11,2011-06-22,00:01:49,11:56:49
11,2011-06-28,09:30:31,16:16:08
11,2011-06-29,09:06:56,18:07:49
11,2011-06-30,09:28:02,15:08:18
11,2011-07-01,08:38:22,18:07:28
11,2011-07-04,08:58:48,18:05:46
11,2011-07-05,09:04:47,18:09:11
11,2011-07-06,08:55:00,23:55:24
11,2011-07-07,00:00:27,18:08:19
11,2011-07-08,10:46:19,18:07:08
11,2011-07-11,09:40:21,14:55:14
11,2011-07-12,09:20:16,18:07:57
11,2011-07-13,07:46:13,16:21:08
11,2011-07-14,08:32:55,13:56:30
11,2011-07-15,09:32:50,13:55:42
11,2011-07-21,11:41:51,12:14:15
11,2011-07-26,15:19:43,15:44:44
11,2011-07-27,09:23:55,11:52:30
11,2011-07-29,16:35:29,16:35:29
11,2011-08-01,10:32:49,18:06:36
11,2011-08-02,08:55:19,23:55:43
11,2011-08-03,00:00:43,18:07:03
11,2011-08-04,08:21:22,12:21:22
11,2011-08-08,08:51:52,18:05:00
11,2011-08-09,08:48:39,18:05:46
11,2011-08-10,09:04:45,14:07:11
11,2011-08-11,10:10:23,10:15:23
11,2011-08-12,10:56:14,12:12:59
11,2011-08-22,08:30:39,18:08:14
11,2011-08-23,08:50:17,18:07:07
11,2011-08-25,08:28:24,14:54:34
11,2011-08-26,09:00:46,18:05:35
11,2011-08-29,09:14:52,18:05:07
11,2011-08-30,08:40:46,14:38:11
11,2011-08-31,08:43:47,18:08:40
11,2011-09-01,08:28:18,13:27:48
11,2011-09-02,08:47:25,18:07:58
11,2011-09-05,11:32:21,16:08:11
11,2011-09-06,08:47:10,23:59:22
11,2011-09-07,00:04:22,15:54:22
11,2011-09-08,11:57:51,14:47:51
11,2011-09-09,08:43:04,18:05:04
11,2011-09-12,08:52:02,15:37:45
11,2011-09-13,09:03:13,15:32:01
11,2011-09-14,08:41:18,15:39:07
11,2011-09-15,08:36:07,13:31:06
11,2011-09-16,08:38:50,15:23:50
11,2011-09-19,08:44:09,15:31:37
11,2011-09-20,08:30:20,18:09:00
11,2011-09-21,08:32:49,15:42:48
11,2011-09-22,09:05:34,10:48:49
11,2011-09-26,08:20:16,18:07:31
11,2011-09-27,08:35:07,16:00:22
11,2011-09-28,08:35:44,15:15:44
11,2011-09-29,08:24:46,18:06:32
11,2011-09-30,08:42:01,18:08:09
11,2011-10-03,08:54:15,16:57:38
11,2011-10-04,08:41:39,23:56:36
11,2011-10-05,00:01:36,09:41:36
11,2011-10-06,08:10:50,16:13:07
11,2011-10-07,09:02:53,15:40:53
11,2011-10-10,08:48:50,18:06:56
11,2011-10-11,09:07:01,18:07:39
11,2011-10-12,08:08:35,16:30:49
11,2011-10-13,08:54:33,18:09:39
11,2011-10-14,08:19:42,18:09:20
11,2011-10-17,08:33:17,16:18:47
11,2011-10-18,06:10:01,14:05:40
11,2011-10-19,06:09:27,16:06:47
11,2011-10-20,06:25:06,16:01:20
11,2011-10-24,08:38:38,15:33:02
11,2011-10-25,07:34:59,14:39:59
11,2011-10-26,08:01:11,16:16:10
11,2011-10-27,08:19:36,15:55:46
11,2011-10-28,09:41:34,14:32:55
11,2011-11-02,08:05:48,16:36:46
11,2011-11-03,08:13:40,16:05:23
11,2011-11-04,08:33:49,16:13:49
11,2011-11-07,08:19:39,15:21:10
11,2011-11-08,10:09:59,12:01:56
11,2011-11-09,09:40:23,15:22:21
11,2011-11-10,08:14:23,12:41:52
11,2011-11-14,08:13:05,16:05:37
11,2011-11-15,08:08:14,23:57:42
11,2011-11-16,00:02:42,15:12:42
11,2011-11-17,08:20:26,18:06:49
11,2011-11-18,07:54:53,14:45:05
11,2011-11-21,08:40:09,15:57:15
11,2011-11-22,08:14:02,14:04:28
11,2011-11-24,08:33:02,14:02:35
11,2011-11-25,08:42:23,14:53:52
11,2011-11-28,08:28:27,15:18:45
11,2011-11-29,08:19:30,14:14:58
11,2011-11-30,08:31:08,16:57:54
11,2011-12-01,08:21:30,15:13:12
11,2011-12-02,08:30:43,14:07:14
11,2011-12-14,08:00:43,17:37:35
11,2011-12-15,08:26:59,16:11:59
11,2011-12-16,08:16:59,15:47:28
11,2011-12-19,08:15:42,14:04:39
11,2011-12-20,08:13:01,17:58:53
11,2011-12-21,08:07:54,16:08:59
11,2011-12-22,08:21:04,15:55:39
11,2011-12-23,08:15:13,12:48:19
11,2012-01-03,10:19:38,15:54:35
11,2012-01-04,08:16:01,15:46:00
11,2012-01-05,08:18:45,18:08:44
11,2012-01-06,10:14:14,10:14:14
11,2012-01-07,09:28:32,09:28:32
11,2012-01-09,09:24:54,15:05:50
11,2012-01-10,05:30:54,19:35:34
11,2012-01-11,08:07:26,16:47:15
11,2012-01-12,08:42:37,16:43:54
11,2012-01-13,06:30:46,15:14:27
11,2012-01-15,01:24:48,01:24:48
11,2012-01-16,08:28:33,22:25:05
11,2012-01-17,08:24:45,15:49:45
11,2012-01-18,00:52:59,23:55:11
11,2012-01-19,00:00:11,18:09:28
11,2012-01-20,09:26:46,14:41:50
11,2012-01-21,06:51:49,06:51:49
11,2012-01-23,10:44:12,16:09:26
11,2012-01-24,08:18:41,13:50:52
11,2012-01-25,08:57:48,16:57:27
11,2012-01-26,12:43:57,15:53:42
11,2012-01-27,08:48:34,14:57:17
11,2012-01-30,08:18:58,15:00:55
11,2012-02-01,08:18:18,13:08:24
11,2012-02-02,09:01:07,13:45:02
11,2012-02-03,09:46:47,10:14:02
11,2012-02-06,10:33:01,14:29:48
11,2012-02-07,09:01:10,11:43:13
11,2012-02-08,09:19:38,16:14:14
11,2012-02-09,08:36:24,15:59:12
11,2012-02-10,08:21:29,14:31:09
11,2012-02-13,10:40:27,15:13:34
11,2012-02-14,08:02:20,10:13:52
11,2012-02-16,08:11:49,11:17:41
11,2012-02-17,09:49:42,10:05:47
11,2012-02-20,07:31:15,13:19:43
11,2012-02-21,08:02:42,12:37:35
11,2012-02-22,12:59:42,15:24:14
